label,node_label,node_storey,node_space,node_cell,node_user,node_furniture,node_fan,co2_sensing,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,voc_sensing,clo,heartRate_cozie,responseSpeed_cozie,area,occupancy,x,y
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.19331932,73.81721497
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.96444321,73.80077362
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.69775391,67.11144257
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.16021729,73.75144959
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.97872162,73.68421936
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.66326904,73.71858215
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.28588486,73.67599487
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.39519501,73.70214081
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.97860718,73.65956116
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_520,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.89824677,73.66925812
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.74765778,79.59609985
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.93930054,82.05536652
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.74765778,84.20928192
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1764679,86.91880798
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.6171036,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0745773,10.48417282
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.4563599,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.7534637,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.2213287,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_530,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3440399,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.9941559,12.72496319
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.8961487,13.67678642
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.6891937,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0462646,10.14702797
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.3576813,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.7785645,13.67678642
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.8255463,10.3156004
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.6890869,36.89851379
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.943512,36.89315796
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_540,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.4012604,34.93088531
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.3988647,32.16472626
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.7572632,30.79600143
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_543,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.7572632,33.43434143
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.6890869,41.73273849
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9447021,42.08353424
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.403656,39.60068893
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.6890869,48.54572296
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9459076,47.27390289
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.4060516,44.27048874
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_550,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.7572632,45.15665817
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.4108276,51.70645142
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.408432,48.94029999
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_553,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.4877167,68.23973846
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.247345,70.24221802
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.3063812,71.49459839
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.941925,70.62560272
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.7405243,68.24699402
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.2451019,67.551651
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.5367126,67.54439545
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.3462219,66.55254364
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.5284424,68.2905426
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.1970978,71.46903992
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.5922852,72.31248474
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.9898376,71.46903992
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.3236694,66.33171844
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.6704102,61.19439697
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_567,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.2214355,61.2765274
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.071991,63.12766647
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.0875854,64.97880554
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.8315125,71.0345459
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.1868591,68.47866058
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.6185913,66.33171844
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.1868591,64.18478394
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.0218201,61.62889862
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.6916809,60.35095978
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.4230042,72.77253723
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.6467133,73.18148041
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.9194489,67.53713226
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.5654144,68.7282486
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_580,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.224823,70.29985809
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.5657806,71.98674011
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.118866,73.18148041
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.7037048,72.31248474
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.1059418,70.62560272
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.9022064,68.2542572
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.2974091,67.56616211
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.589035,67.55891418
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.992981,72.31248474
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.5728455,71.46903992
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_590,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.8816834,68.26151276
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.3497314,67.58068085
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.8919373,68.25788879
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.8131561,71.46903992
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.8235779,67.57342529
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.2322083,72.31248474
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.4340057,70.62560272
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.2255859,68.26876831
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.5842743,67.59519959
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.875885,67.58794403
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.9999084,72.31248474
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.1252747,71.46903992
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.215332,68.2723999
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.1104126,67.60244751
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.5283813,72.31248474
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.8849792,71.46903992
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.2050629,68.27602386
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.6365814,67.60971069
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.2961121,72.31248474
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.7620544,70.62560272
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_610,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.548996,68.28328705
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_611,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.8711395,67.6242218
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.1627502,67.61696625
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.824585,72.31248474
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.4374084,71.46903992
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.5387268,68.28691864
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.3972778,67.63148499
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.9234467,67.63874817
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.9829865,59.63336563
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.9829865,54.93903351
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_620,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.9227295,54.93903351
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.9227295,59.63336563
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.9829865,64.32769775
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.9227295,64.32769775
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_624,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.8624573,54.93903351
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.8624573,59.63336563
"[0, 0, 1, 0, 0, 0, 0, 0, 0]",c_626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.8624573,64.32769775
"[0, 0, 0, 1, 0, 0, 0, 0, 0]",u_0,0,0,0,1,0,0,0,0,0,0,0,0,9,78,7.741,0,0,0,0
"[0, 0, 0, 1, 0, 0, 0, 0, 0]",u_1,0,0,0,1,0,0,0,0,0,0,0,0,9,78,4.251,0,0,0,0
"[0, 0, 0, 1, 0, 0, 0, 0, 0]",u_2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 1, 0, 0, 0, 0, 0]",u_3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 1, 0, 0, 0, 0, 0]",u_4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 1, 0, 0, 0, 0, 0]",u_5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 1, 0, 0, 0, 0, 0]",u_6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 1, 0, 0, 0, 0, 0]",u_7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 1, 0, 0, 0, 0, 0]",u_8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 1, 0, 0, 0, 0, 0]",u_9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 1, 0, 0, 0, 0]",u_10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 1, 0, 0, 0, 0]",u_11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 1, 0, 0, 0, 0]",u_12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 1, 0, 0, 0, 0]",u_13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 1, 0, 0, 0, 0]",u_14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 1, 0, 0, 0, 0]",u_15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 1, 0, 0, 0, 0]",u_16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 1, 0, 0, 0, 0]",u_17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 1, 0, 0, 0, 0]",u_18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 1, 0, 0, 0, 0]",u_19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 1, 0, 0, 0]",u_20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 1, 0, 0, 0]",u_21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 1, 0, 0, 0]",u_22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 1, 0, 0, 0]",u_23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 1, 0, 0, 0]",u_24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 1, 0, 0, 0]",u_25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 1, 0, 0, 0]",u_26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 1, 0, 0, 0]",u_27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 1, 0, 0, 0]",u_28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 1, 0, 0, 0]",u_29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 0, 1, 0, 0]",f_0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185.7909269,46.80304323
"[0, 0, 0, 0, 0, 0, 1, 0, 0]",f_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,175.0656077,46.80304323
"[0, 0, 0, 0, 0, 0, 1, 0, 0]",f_2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,175.0656077,33.02041768
"[0, 0, 0, 0, 0, 0, 1, 0, 0]",f_3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185.7909269,33.02041768
"[0, 0, 0, 0, 0, 0, 1, 0, 0]",f_4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185.7909269,20.17673709
"[0, 0, 0, 0, 0, 0, 1, 0, 0]",f_5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,175.0656077,20.17673709
"[0, 0, 0, 0, 0, 0, 1, 0, 0]",f_6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140.2552141,33.02041768
"[0, 0, 0, 0, 0, 0, 1, 0, 0]",f_7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129.5298948,33.02041768
"[0, 0, 0, 0, 0, 0, 1, 0, 0]",f_8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.70263854,42.09983188
"[0, 0, 0, 0, 0, 0, 0, 1, 0]",fa_0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185.7909269,46.80304323
"[0, 0, 0, 0, 0, 0, 0, 1, 0]",fa_1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175.0656077,46.80304323
"[0, 0, 0, 0, 0, 0, 0, 1, 0]",fa_2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175.0656077,33.02041768
"[0, 0, 0, 0, 0, 0, 0, 1, 0]",fa_3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185.7909269,33.02041768
"[0, 0, 0, 0, 0, 0, 0, 1, 0]",fa_4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185.7909269,20.17673709
"[0, 0, 0, 0, 0, 0, 0, 1, 0]",fa_5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175.0656077,20.17673709
"[0, 0, 0, 0, 0, 0, 0, 1, 0]",fa_6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,140.2552141,33.02041768
"[0, 0, 0, 0, 0, 0, 0, 1, 0]",fa_7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,129.5298948,33.02041768
"[0, 0, 0, 0, 0, 0, 0, 1, 0]",fa_8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88.70263854,42.09983188
